row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NIST_Omnivore1_1.mzML Peak area,NIST_Omnivore1_2.mzML Peak area,NIST_Omnivore1_3.mzML Peak area,NIST_Omnivore2_1.mzML Peak area,NIST_Omnivore2_2.mzML Peak area,NIST_Omnivore2_3.mzML Peak area,NIST_Vegan1_1.mzML Peak area,NIST_Vegan1_2.mzML Peak area,NIST_Vegan1_3.mzML Peak area,NIST_Vegan2_1.mzML Peak area,NIST_Vegan2_2.mzML Peak area,NIST_Vegan2_3.mzML Peak area,NIST_blank_1.mzML Peak area,NIST_blank_2.mzML Peak area,NIST_blank_3.mzML Peak area,Poolmix_1.mzML Peak area,Poolmix_2.mzML Peak area,Poolmix_3.mzML Peak area,QCmix_1.mzML Peak area,QCmix_2.mzML Peak area,QCmix_3.mzML Peak area,blank_1.mzML Peak area,blank_2.mzML Peak area,blank_3.mzML Peak area,blank_4.mzML Peak area,blank_5.mzML Peak area,blank_6.mzML Peak area
17818,163.0975883,9.913588,,,,355,,,,,,,30363.719,19078.28,19034.244,2534.055,27861.945,11827.678,22556.46,11174.236,11362.705,12886.964,26160.605,12983.941,10376.918,16193.014,40255.336,13710.351,10781.41,17906.945,45272.484,3120.128,17576.777,57532.918,42922.76,77592.21,5565.0728,52747.8,2460.7544
17843,896.770765,9.91589,,,,,,,,,,,4948.2144,0,6902.764,7110.4526,0,0,0,121.23892,0,98.87825,454.2827,541.9131,8297.352,327352.47,0,0,0,0,0,0,1423.9601,10112.184,496632.72,155.63791,0,155.05133,66.93991
17826,167.1289247,9.916882,,,,355,,,,,,,9345.082,2670.291,5595.258,8968.909,5539.9585,2237.0015,3144.3027,4212.4067,940.749,9114.944,6367.837,5077.7197,2996.4443,5468.083,13828.338,4293.358,2429.0298,3093.2495,2301.6455,1336.2427,3967.7266,2980.075,10940.509,26982.86,5281.1606,19085.438,1976.7948
17821,110.0715454,9.918322,,,,355,,,,,,,18810.479,5303.0166,5973.647,8566.117,6312.2964,2580.839,9585.079,3514.7593,7563.7593,9445.768,7105.032,5565.0894,3619.0173,29052.94,4035.2651,12360.548,4614.801,2907.25,4671.344,2396.517,7082.257,6608.983,7943.027,23956.229,11930.101,25089.574,1747.2234
17830,898.7828498,9.920725,,,,,,,,,,,0,0,295.47058,308.4374,0,0,148486.19,41743.363,12282.81,0,0,0,94718.59,120139.49,300207.22,32320.697,0,0,0,0,1677.4204,3552.554,814574.8,793059.75,4273.56,248.58008,0
17888,128.1182192,9.932731,,,,355,,,,,,,32539.81,6416.3257,12427.204,15369.438,4812.368,7174.6987,6337.309,6512.9487,17307.9,17348.123,16289.617,8157.13,4160.5137,10555.028,13307.247,8685.737,4177.3936,7693.8174,5178.8896,5205.0747,8533.828,35840.746,5674.756,12460.975,8711.812,25434.172,2251.025
17858,131.081462,9.9359455,,,,355,,,,,,,53618.24,28379.164,30326.035,8783.1455,15778.465,6257.5483,18279.613,15309.083,19953.209,42012.875,48958.08,12705.533,9291.276,20812.79,38257.465,14571.224,7262.149,9001.916,26458.049,21539.8,30919.016,19474.691,58723.78,103893.62,62176.25,63059.65,4108.601
17844,101.0713012,9.948262,,,,355,,,,,,,15145.889,8460.252,19061.316,11707.184,7709.9844,6045.8247,10043.346,4256.521,6668.6406,11215.016,6253.2793,9846.94,7164.8135,46905.7,8535.464,3630.5557,23100.986,2971.9016,4085.1145,11528.139,11111.915,1871.2269,25441.219,10744.178,7267.4844,22920.56,9690.079
17866,916.8316962,9.954566,,,,,,,,,,,122.66995,0,0,0,0,0,315.84094,2287.1035,2544.94,2635.8872,4937.909,21656.64,7833.6567,19755.574,4446.4395,2578.5193,5160.6064,13626.465,9553.336,287.5913,6757.7803,12249.537,244925.33,35307.363,202.012,3383.645,5623.746
17872,125.0902273,9.955964,,,,,,,,,,,19805.922,12516.838,14387.614,14264.935,18543.787,5806.522,12051.937,15423.185,7002.8833,6708.7485,7710.1997,9505.809,7898.0513,11587.291,7362.5435,20018.72,4113.8027,3235.8267,7802.531,1500.085,14103.943,14424.9,26861.99,23868.652,8441.351,15462.979,4943.4043
17953,153.1133412,9.986617,,,,361,,,,,,,23404.422,21423.586,22672.137,20239.633,13165.907,9534.977,15871.04,8637.756,22213.39,18076.836,21180.574,10731.686,5267.42,4186.2393,9381.488,26820.334,5330.0864,22481.383,6068.8965,9701.3545,12931.205,41901.69,15230.566,11735.684,13706.536,53382.75,9989.971
17939,768.6123671,9.987649,,,,,,,,,,,25574.938,30038.531,36405.082,46740.12,48066.305,50625.086,3997.245,3489.9187,3367.149,0,0,0,0,0,0,32122.748,27898.51,36441.938,0,0,0,0,0,0,0,0,0
17944,551.4816972,9.989195,,,,351,595,[M+H-H2O]+,,2,17945;17944,568.48484,0,0,0,0,0,0,6193.4795,5111.844,4805.997,282.94116,0,0,0,0,0,5182.3613,5606.3276,5289.498,0,0,0,0,0,0,0,0,0
17945,586.5185111,9.990122,,,,351,595,[M+NH4]+,,2,17945;17944,568.48484,0,0,0,0,0,0,21193.469,17161.914,16963.148,1357.2042,304.0795,1303.9678,0,0,0,18962.357,18033.32,17968.623,0,0,0,0,0,0,0,0,0
17946,178.1085412,9.992895,,,,361,,,,,,,7509.2554,7596.9976,5649.686,5669.307,5455.5483,2946.541,5319.2603,7965.04,1563.4894,3036.9768,6703.648,3356.2053,1404.6232,4479.7324,1034.0594,9122.043,2837.7673,7104.669,1741.7839,5618.6016,3265.7954,6001.3613,1691.9541,1876.5327,9265.328,18677.197,1647.9805
17969,151.0975725,9.998835,,,,361,,,,,,,17444.102,16195.486,23356.912,13137.248,12112.047,7545.274,12169.752,9672.852,6522.8037,10180.104,16280.566,7391.088,17218.312,2187.1443,6501.291,30828.463,3318.7268,16818.172,11861.51,7677.574,9387.008,34254.21,11040.809,4560.6855,22052.95,40448.324,8144.7373
17963,111.0919241,9.99894,,,,361,,,,,,,6821.457,7286.372,5236.7275,6381.0947,5586.4907,3054.37,3629.023,3126.7305,2420.1426,5446.433,5708.647,4038.7654,1149.5562,4730.5923,2841.6455,6949.4297,1488.0961,6906.868,1528.3607,2687.7437,2109.1387,1861.9839,2375.0935,4551.362,3679.4226,15583.086,2957.81
17965,126.1025989,10.0014515,,,,361,,,,,,,30800.402,27903.514,26083.73,28155.312,20654.344,12445.188,19752.613,13873.35,12096.883,26633.785,27610.846,15769.345,33499.258,5132.0044,22219.016,35342.883,11358.716,31947.871,39379.414,10164.343,6368.473,27556.918,7821.938,15024.595,18290.412,70319.92,11327.689
17976,149.082065,10.007356,,,,361,,,,,,,12942.141,4064.484,7874.452,6698.3853,6962.206,4116.8535,7298.3237,7795.6836,5889.745,10817.321,7492.292,10575.495,1270.4166,6776.454,1972.4794,3364.434,1876.9556,8968.907,3091.187,6823.331,1922.3271,5521.543,11153.398,8579.808,4695.2188,30298.598,1288.9556
17977,137.0820517,10.011798,,,,361,,,,,,,12496.338,12189.209,14015.83,8718.115,7501.1685,3194.0642,8468.6,14943.383,5327.1025,5356.189,10122.332,5555.467,27396.81,27666.984,4823.141,14853.4,2415.7908,11883.904,4159.427,4791.0103,5351.3438,17452.049,10041.805,9868.877,36806.676,32769.656,745.6058
18001,163.0975893,10.01574,,,,361,,,,,,,17133.248,19078.28,37666.75,3708.7373,27861.945,8358.324,20754.654,22855.504,23209.371,12886.964,22696.273,33131.625,27415.66,61000.95,4479.6543,31205.416,6606.249,31460.725,8162.8804,22065.848,8784.471,63347.59,21924.828,2790.807,5565.0728,68668.04,2460.7544
17997,112.087166,10.016351,,,,361,,,,,,,21423.32,20080.229,18237.338,18470.098,14565.263,9483.31,18712.781,7605.665,8561.63,19889.143,17226.803,10361.921,27019.854,14939.251,7636.077,26058.074,4058.2454,18548.973,5641.5107,9456.378,5987.0586,20571.842,13702.731,16421.05,25674.578,50495.902,4788.545
18010,110.0715465,10.0225935,,,,361,,,,,,,13755.269,6143.222,10400.067,4160.145,7469.829,5213.0635,7561.871,7614.6367,4082.3154,6176.249,7105.032,12404.338,13098.923,6442.5327,2005.8462,12995.913,5547.675,13059.409,6239.1396,4844.9697,7082.257,11702.038,7770.1025,8109.49,14673.527,25194.572,2297.947
18068,896.7705161,10.037499,,,,,,,,,,,1252.2471,0,9952.931,3294.0408,0,0,143.04028,0,0,98.87825,454.2827,228.65338,4082.6055,32504.379,0,0,0,0,0,0,98.25684,326694.7,113304.195,170.5383,0,175.87619,114.97604
18031,128.1182172,10.038732,,,,361,,,,,,,17741.686,9536.527,20724.848,2781.0723,11197.503,2442.2764,10554.757,6512.9487,7635.877,17348.123,24069.535,8157.13,7665.0957,2724.3503,12522.462,16860.848,3655.582,22609.31,13789.248,6042.2563,23670.73,3210.9963,12354.347,39155.742,2159.731,40958.086,1325.2322
18009,848.2704997,10.039417,,,,354,,,,,,,60046.004,0,0,88312.305,984.17474,0,54635.414,0,0,50150.777,0,112.366455,44149.426,0,0,45430.03,57423.824,95727.664,38443.49,57385.332,100551.63,42476.26,0,0,158.90721,0,0
18023,101.0713033,10.043574,,,,,,,,,,,6853.9727,8460.252,22498.145,5442.3315,7437.1914,6045.8247,10728.273,13995.682,10137.659,11215.016,15520.639,22605.637,4230.6875,10907.412,4085.4487,4685.3027,6621.6963,24707.701,6015.632,12180.356,2818.952,1871.2269,19215.488,5773.256,36071.824,30968.56,3646.7227
18028,138.1024619,10.0449505,,,,,,,,,,,13494.303,13011.666,10746.869,5212.301,12476.446,5952.881,9324.963,12874.318,12623.333,8939.811,17142.389,10670.115,1092.4114,4219.545,5670.1577,13925.873,2640.9968,15234.635,3294.1145,4776.143,2065.8767,12560.443,9611.563,9559.16,2921.4648,9268.49,1311.518
18072,125.0827807,10.064036,,,,,,,,,,,1231.952,234.09598,971.6011,271.8429,302.36432,432.05472,1943.4453,1564.5867,1532.012,2494.2153,1686.287,1933.6571,2211.354,1021.21625,620.7953,1189.245,399.39203,559.83997,479.7803,1620.4167,426.43695,0,543.156,2172.938,767.6684,664.6377,10972.632
18073,383.3413699,10.06705,,,,,,,,,,,13520.044,11738.884,13826.242,22538.111,22582.668,21584.838,3992.6118,3398.9148,3008.3457,0,0,0,0,0,0,15892.897,14535.085,14801.533,0,0,0,0,0,0,0,0,0
18058,124.0870117,10.077317,,,,,,,,,,,249811.72,220376.66,335788.7,112865.88,152781.44,123117.52,103212.766,358260.3,255747.88,187187.7,556139.6,401935.97,248943.97,186818.88,215614.39,420262.94,242639.36,396695.94,113551.81,133577.6,78804.25,73688.17,124925.05,26332.977,397196.12,226773.75,34001.92
18070,131.0814652,10.081999,,,,361,,,,,,,6444.528,29824.486,30326.035,10199.337,15134.787,6257.5483,34210.832,45298.54,39119.973,23114.107,66839.25,47408.61,101960.7,32753.732,16398.727,14571.224,40831.98,77482.73,36275.004,34326.23,39078.152,50564.773,50393.88,85928.445,61471.953,79654.64,10005.736
18085,150.1025051,10.08455,,,,361,596,[M+H]+,,2,18132;18085,149.09516,1080.9012,3788.2852,2939.187,827.09326,1122.1561,926.6932,3541.3447,5485.53,5505.5015,2557.522,2845.4434,3233.0286,3386.773,327.62198,4320.736,4606.928,1770.2605,2988.0107,1515.2314,1491.868,1793.1256,932.9319,987.7814,3321.651,2402.822,7030.57,855.3925
18136,153.0769586,10.093533,,,,361,,,,,,,5520.728,3470.4094,6319.207,1255.6215,1835.0245,1649.5298,1792.0747,5626.8145,3270.2844,4471.6685,11072.249,3509.5762,2686.4148,3412.2078,9210.1,7124.2773,4849.7954,623.6046,1498.0277,2294.0784,2364.6384,5205.7197,1069.7845,1716.6724,6043.567,12107.323,778.167
18102,155.1289822,10.093828,,,,361,597,[M+NH4]+,,2,18121;18102,137.09517,2873.2397,5538.973,4179.4854,2287.7065,3011.5938,1020.8656,3203.3188,9794.961,7337.5894,2881.0918,9517.248,2845.8926,1679.8071,6588.3667,7763.985,6056.0186,917.1827,4815.098,1904.4166,1156.4178,1034.1191,2662.3862,2988.8135,1856.0985,6768.95,12053.864,1106.709
18114,156.0765925,10.095733,,,,361,,,,,,,7557.155,3705.8286,1909.8221,1292.1149,2908.9302,1960.6892,4936.5405,10348.663,6196.9937,3404.9868,15572.936,12284.586,542.14465,4515.914,2445.4502,7522.7705,6320.3228,888.8447,1844.9789,6264.4824,8777.879,899.051,10192.84,15066.109,11867.759,14116.276,1123.2468
18161,122.0713812,10.100178,,,,361,,,,,,,10406.592,7643.0835,6699.027,2664.9143,5888.963,2431.5388,5215.2817,11681.781,11189.234,9348.27,16195.749,7630.834,19519.057,14046.048,5984.72,10750.418,6613.031,8961.93,3191.4602,3050.0125,3351.4905,3601.0164,5321.0166,6469.6265,2956.0422,17488.553,9464.089
18132,167.1289214,10.101397,,,,361,596,[M+NH4]+,,2,18132;18085,149.09516,7648.3657,9264.394,7565.2324,3677.02,5169.78,1971.9312,7018.0693,16019.084,13586.951,6125.3564,7542.4473,7625.3843,16041.599,926.1411,11395.755,11943.857,5101.578,9871.059,8887.339,4417.5786,1483.3335,10439.502,5611.745,24953.754,14819.071,16449.846,1625.552
18202,125.0902316,10.101661,,,,,,,,,,,16573.295,13960.048,18695.594,3192.9116,9814.685,5806.522,15527.388,24105.352,16552.16,13099.484,16390.596,20267.879,2762.3684,10845.828,15009.575,31872.963,16949.287,23216.293,8451.912,10650.913,8658.255,8699.016,10035.652,13878.22,25772.047,34402.938,2364.9526
18121,138.102466,10.102049,,,,361,597,[M+H]+,,2,18121;18102,137.09517,10444.438,13011.666,10746.869,2073.3716,3981.7551,5952.881,8122.796,20713.066,18643.062,8502.37,24279.879,10670.115,16601.432,23102.344,20046.996,20687.033,9238.6455,15234.635,6933.6074,6105.7476,15868.732,15427.673,11048.28,4325.3037,21865.172,24123.805,1311.518
18146,112.0871658,10.102526,,,,361,,,,,,,10517.157,20080.229,18237.338,8502.861,7869.6924,9483.31,18041.44,36097.816,31761.21,14813.432,46090.145,9590.669,42001.645,43982.23,34259.25,28639.615,15733.482,18548.973,15210.5625,8584.477,27845.902,23446.996,42752.246,54568.215,38146.395,39974.6,2255.6873
18208,137.0820573,10.10451,,,,361,,,,,,,10995.158,5851.4824,14386.672,1752.473,7501.1685,3194.0642,4641.715,18702.4,11906.434,9203.702,27832.03,5555.467,16251.411,9440.994,20089.135,15283.833,10274.675,11883.904,2053.0017,9439.742,15292.296,6836.8853,7172.5664,4079.3647,15898.786,27022.895,1549.7289
18152,570.5447925,10.10465,,,,,,,,,,,8810,5366.2363,5703.36,21724.348,24809.441,24718.582,53354.78,50282.523,47568.746,10409.035,10438.602,10877.946,0,0,0,61314.715,51258.29,47717.883,0,0,0,0,0,0,0,0,0
18165,126.1025955,10.105945,,,,361,,,,,,,14471.686,27903.514,27577.117,4431.1895,20654.344,6026.3403,25893.895,49127.32,44459.168,20099.467,57198.242,15769.345,58763.94,47232.746,35794.074,38576.18,20085.488,31947.871,11257.377,6108.5557,41158.4,32559.773,24486.457,9969.38,51182.78,56704.13,31584.252
18148,163.0975957,10.1065,,,,361,,,,,,,23379.527,18531.266,25707.773,7587.0312,10357.273,8358.324,11132.828,44989.92,28076.12,19034.975,59357.023,37492.656,26418.848,24689.143,43821.05,45266.234,25863.89,31460.725,8556.354,20818.855,36126.484,37346.09,59447.836,6078.1807,34569.617,61760.645,2916.2031
18168,166.1085012,10.107943,,,,361,598,[M+NH4]+,,2,18190;18168,148.07473,3615.3247,6267.455,3792.128,2354.3406,1946.7849,1699.0238,2632.442,10644.72,8217.1875,5966.222,16921.27,8013.517,18494.21,4173.7856,2941.2378,18294.363,4874.925,6223.4673,6197.865,9720.26,9904.558,11599.264,5505.292,26539.504,12338.655,16849.479,6443.1807
18159,140.1181335,10.109386,,,,361,,,,,,,6266.5435,8233.558,5847.0195,849.00183,4831.503,1123.0387,6775.0664,13994.603,11495.709,8914.796,6742.758,6268.2285,3404.3293,797.71606,12233.371,9214.244,4370.8535,4275.275,6363.7007,4438.559,1727.743,8218.433,4045.9814,1958.7184,13326.9,14420.766,1540.5366
18200,124.0870141,10.113948,,,,361,,,,,,,249811.72,220376.66,335788.7,48150.715,152781.44,123117.52,103212.766,358260.3,255747.88,222573.58,556139.6,401935.97,407112.34,554829.8,233877.53,420262.94,242639.36,396695.94,50079.88,169386.28,448320.66,400362.56,153247.31,110524.586,434883.16,488992.5,34001.92
18201,151.0975732,10.114278,,,,361,,,,,,,12882.426,16195.486,15682.137,3885.7588,6182.6245,3046.6936,2376.3809,25845.533,24539.27,11182.3545,33224.242,7391.088,32083.506,2187.1443,19527.283,28265.27,12729.375,16818.172,2421.206,2298.1018,23249.52,17596.266,10071.947,12657.712,29053.734,32651.77,1865.169
18206,129.065837,10.116558,,,,361,,,,,,,3478.5198,770.8692,5453.5044,674.4009,3297.5754,2815.5818,4551.1445,6802.785,7391.258,3140.6958,14203.531,7517.954,2671.6453,4417.674,10717.263,2142.8818,5394.2256,10870.796,1087.6255,5146.8135,5483.6626,1103.9075,3187.636,1775.4404,4376.7446,12378.443,3874.5527
18190,149.082059,10.117463,,,,361,598,[M+H]+,,2,18168;18190,148.07473,10386.377,8409.267,7874.452,2186.3394,3309.1428,2356.9644,2615.7825,21764.99,11628.866,6825.1753,27082.123,12313.818,1270.4166,11855.699,8234.95,19633.363,8594.751,8968.907,2065.6328,9266.325,20677.246,14646.633,11218.507,4548.444,15898.856,23370.822,3774.4937
18199,111.0919258,10.117921,,,,361,599,[M+H]+,,2,18222;18199,110.08452,5303.393,7286.372,5236.7275,659.7947,2600.7563,943.9901,2816.6985,9930.459,7554.939,4078.0234,11024.064,2669.8987,12514.313,4174.295,9795.161,10440.919,3926.5588,6906.868,4747.1426,8192.05,10413.974,3397.2607,3221.1875,2320.4426,10710.169,10712.743,3149.6562
18198,153.1133355,10.123158,,,,361,,,,,,,20299.457,21423.586,25612.805,5399.002,15061.043,4549.3794,3375.687,37040.766,28076.875,15249.773,45914.812,10720.486,1724.4001,37090.16,26723.303,33050.277,16987.293,22481.383,7078.0386,5235.1807,29909.506,6029.0303,40960.48,6627.7163,38375.695,43412.742,9831.673
18211,110.0715522,10.125788,,,,361,,,,,,,14525.959,4771.5693,10400.067,4160.145,3615.7566,4082.442,8397.572,15573.397,11930.613,7991.1484,21340.863,7586.425,20882.518,18342.54,7007.592,15687.571,8903.538,13059.409,9820.275,3312.389,5338.088,10708.407,20554.633,8109.49,17929.19,19226.303,5009.395
18203,101.0713019,10.126267,,,,361,,,,,,,6853.9727,10519.831,4444.626,6864.162,6728.8467,8563.817,13177.351,16967.348,14808.5625,17536.047,25784.932,25918.82,1116.9899,10907.412,4867.213,3262.056,14481.985,24707.701,2346.046,12180.356,2818.952,28459.85,21208.951,8142.5117,19717.621,22010.791,10203.575
18222,128.1182104,10.132507,,,,361,599,[M+NH4]+,,2,18222;18199,110.08452,9831.269,3820.2842,15391.965,4666.4644,11197.503,2594.63,2411.3384,29517.541,22779.91,11494.793,35515.836,7644.917,8307.365,2724.3503,25882.604,19934.69,12105.6455,22609.31,16334.442,3734.2761,2948.7563,20173.664,15436.549,4855.1816,22775.324,32447.006,7222.295
18223,909.781094,10.137457,,,,350,,,,,,,0,4441.7627,160247.75,99573.44,126491.336,95567.32,0,0,0,0,0,0,7733.3633,1943.945,4271.8774,155.95454,0,154272.47,2311.569,0,40519.594,683.65564,2192.9355,1419.1722,0,0,0
18236,883.7684386,10.137501,,,,350,,,,,,,9724.838,123182.07,92188.63,62958.24,60535.7,70574.65,0,0,0,0,0,0,389.7928,200.05777,0,0,0,29415.408,2193.701,0,1129.3162,691.32104,2048.789,0,0,0,0
18274,156.0765841,10.161055,,,,,,,,,,,8023.6406,2493.242,1909.8221,1292.1149,2908.9302,1982.731,4531.3364,10348.663,9874.265,9217.094,15572.936,11349.258,2440.879,2824.1553,2445.4502,7522.7705,6320.3228,888.8447,1003.12085,5517.413,3718.8413,2787.281,3457.4631,1663.0052,9947.46,13014.901,5306.3467
18307,490.4251699,10.175902,,,,353,600,[M+NH4]+,,2,18307;18329,472.39131,538.21704,0,0,258.72272,460.89447,548.3773,74204.164,69894.69,60344.758,7962.508,8598.454,9455.823,0,0,0,71565.19,71154.43,56892.367,0,0,0,0,0,0,0,0,0
18300,924.268268,10.182815,,,,362,,,,,,,6386.8535,7963.4272,7444.416,9070.726,10735.941,6177.901,4288.4863,5189.1514,3879.462,5325.9795,4348.162,6708.739,7011.379,7404.1826,6190.213,6145.1743,7070.905,11776.301,5811.819,7243.4346,10238.679,128805.67,140619.89,146299.33,146816.47,150295.14,162774.55
18329,473.3985573,10.188664,,,,353,600,[M+H]+,,2,18307;18329,472.39131,0,0,0,0,0,0,3739.5984,3297.9355,2989.9866,0,0,0,0,0,0,2940.189,2743.3508,2109.0913,0,0,0,0,0,0,0,0,0
18340,572.4879782,10.205627,,,,,,,,,,,10517.436,6424.7993,7147.106,6230.978,6946.6147,7142.6367,23185.828,22791.521,18994.225,721.126,285.5542,891.4097,0,0,0,34056.79,31964.236,27621.662,0,0,0,0,0,0,0,0,0
18339,178.1085225,10.207137,,,,368,,,,,,,4315.0625,3313.708,1993.5483,1269.6896,1976.7434,690.1966,3481.8564,11572.989,8850.052,6575.12,1337.827,5844.4546,11634.574,3293.8735,4672.893,9344.804,4012.4429,700.6639,855.30023,2234.16,2326.1755,6851.203,2865.097,2122.0574,8897.481,22824.271,812.3375
18371,124.0870111,10.208007,,,,368,,,,,,,288856.8,220376.66,123910.86,203586.89,152781.44,19232.703,152092.78,342723.5,372654.62,277900.6,45326.258,160269.97,168228.94,109119.055,233877.53,269462.97,226504.62,32897.07,50079.88,123189.58,132855.81,673028.5,653250.5,136256.4,384744.03,857931.8,171069.47
18372,128.1182191,10.208024,,,,368,,,,,,,13247.168,3820.2842,8332.946,4666.4644,6501.736,2284.4578,2411.3384,29517.541,22779.91,7716.4375,3422.1963,7644.917,29438.076,6730.695,11985.979,16037.406,19754.273,6542.9365,5326.096,3734.2761,5934.006,28705.695,22125.959,4855.1816,16030.856,55459.207,8289.769
18356,137.0820472,10.208162,,,,368,,,,,,,11634.13,5851.4824,3707.3965,7766.1924,5261.2617,626.1471,4738.8394,18702.4,14207.631,9203.702,2104.0034,6940.806,23657.541,9927.382,9454.013,7516.4307,7184.3413,3249.8867,2053.0017,3771.276,5474.664,22186.889,18969.572,4274.6914,1770.1951,40111.22,7337.933
18364,112.0871619,10.209594,,,,368,,,,,,,21347.598,8313.446,10138.248,2679.7493,7869.6924,2442.5962,10729.957,36097.816,21940.98,11885.15,3946.1948,9590.669,35556.582,15681.05,13801.727,11251.119,12520.328,2155.0671,5367.601,7124.5874,7641.2485,34507.184,13328.754,4731.4097,24997.648,69654.914,21711.574
18377,149.0820615,10.209735,,,,368,601,[M+H]+,,2,18401;18377,148.07473,12699.686,8409.267,4275.8506,5855.21,3309.1428,3222.1206,5024.8633,21764.99,10305.971,6825.1753,9897.986,4322.203,19712.172,6078.6606,6823.0664,2952.134,6365.3823,886.53064,2065.6328,4309.1553,4762.9136,15995.909,16133.877,5506.37,13341.663,38082.832,5843.38
18342,129.0658388,10.210382,,,,,,,,,,,7712.6436,2970.663,2082.4607,3365.8306,2150.938,663.0027,2861.9888,6802.785,8562.504,3140.6958,915.06903,1166.5073,6074.3486,1703.8352,3054.2937,2142.8818,5218.372,3766.5452,1420.6582,1695.5033,3298.2268,1889.3691,3187.636,1775.4404,11661.673,17625.408,3666.8262
18354,101.0713038,10.212957,,,,368,,,,,,,18968.271,7068.683,5037.496,6864.162,7356.3496,2643.8372,8510.608,13665.734,19446.104,7923.611,6052.955,10013.005,8688.996,7218.49,3574.0938,3262.056,6340.955,13875.765,3047.9631,9756.289,8845.771,32926.23,8984.821,8142.5117,45286.562,45338.95,40090.2
18373,153.1133384,10.214516,,,,368,602,[M+NH4]+,,2,18373;18461,135.07952,24699.654,11462.901,11861.932,5399.002,8652.74,13099.957,3375.687,37040.766,21807.531,11998.012,4354.7627,10720.486,43210.457,8700.781,14942.569,14234.966,14962.179,2414.2046,7078.0386,7251.1807,4764.679,33599.586,13967.121,6627.7163,25062.076,74442.19,23014.299
18386,131.0814641,10.22405,,,,368,,,,,,,58626.652,23656.031,15352.364,10199.337,31092.232,13463.067,25935.64,33360.66,69987.14,23114.107,15549.48,32374.055,34666,16814.781,25636.445,40190.38,16909.791,18330.96,47377.38,14804.249,25331.904,100835.24,31317.48,26125.45,83323.16,133680.83,28977.906
18390,163.0975928,10.226576,,,,368,,,,,,,25797.477,24024.094,14762.088,16427.055,10357.273,2782.4238,10947.875,44989.92,37071.832,23656.988,4911.325,8559.633,55134.082,12015.441,19155.654,18866.812,18564.012,2942.199,18729.469,8156.811,22348.934,45839.023,16001.963,6078.1807,33057.85,82051,31569.73
18401,166.1085053,10.227496,,,,368,601,[M+NH4]+,,2,18401;18377,148.07473,9167.092,6267.455,1400.7432,1844.6387,1833.0723,1754.7389,2219.3037,7083.6045,6795.256,5966.222,5836.263,1073.3429,6495.6777,3914.2441,4796.149,2179.1255,4180.5806,749.88153,7519.1816,3083.9075,4547.5566,14266.973,3087.0576,17104.543,9501.538,16593.164,3384.817
18384,126.102595,10.230348,,,,368,,,,,,,35005.836,15319.774,15912.826,4431.1895,10544.197,3583.311,11366.084,49127.32,32476.104,29952.926,5743.9546,20026.082,49768.406,11276.839,19495.94,18041.967,19537.172,9002.375,21801.34,10161.782,5410.3223,44103.2,37114.664,6650.8726,34277.977,100362.47,30693.523
18400,110.0715472,10.238903,,,,368,,,,,,,6494.158,6135.752,4245.4907,6297.3193,2052.519,1335.0642,5215.5757,13782.535,14658.877,10006.434,1908.9658,7586.425,18845.92,8609.863,6997.9307,6838.167,6696.6704,1151.7468,7424.839,10113.112,6322.8384,11206.443,6053.5996,3634.0334,13800.251,35568.035,6104.4165
18440,140.1181284,10.256856,,,,368,,,,,,,6037.9946,3806.0518,2469.166,849.00183,3915.0547,2793.2224,4120.467,6568.3574,8687.575,4263.5703,1517.2,5887.625,2861.6343,2951.0647,8784.661,4992.0513,4691.7925,1215.0133,2167.456,2137.8901,1264.4996,8312.725,3855.7808,10479.8955,2202.0286,24559.152,4301.731
18455,151.0975523,10.263195,,,,368,,,,,,,16212.311,8842.09,7308.368,3885.7588,3079.3071,1933.8848,9078.653,12891.115,9537.782,9456.9375,3054.9028,11031.003,26137.398,6499.9727,7209.073,10228.133,12307.291,2240.7014,10085.406,7061.9795,5870.958,17541.682,7120.9814,1745.1873,5376.184,54493.902,11405.686
18441,125.0902282,10.263803,,,,,,,,,,,19429,14165.403,8723.385,3329.9724,3575.1858,8040.4404,9958.156,14909.498,19817.512,18532.97,22906.902,10727.32,28122.398,17201.914,12754.024,12423.484,16415.588,7725.2,14740.463,6653.4883,10599.754,13005.215,10035.652,9321.79,8005.556,19818.564,10256.114
18461,136.086802,10.267926,,,,368,602,[M+H]+,,2,18373;18461,135.07952,3888.421,5371.165,2005.8423,634.5327,509.1295,574.433,1961.6389,4233.9463,5373.048,5719.886,963.521,1945.4685,2867.4243,8396.94,6151.4795,2720.8164,4084.8167,734.18036,3934.52,2003.4183,2716.229,5251.0767,2172.5063,3428.809,6401.961,7011.043,6215.1875
18460,138.1024646,10.275353,,,,368,,,,,,,12186.748,7860.3975,5566.1216,1425.7976,1733.8723,1248.1084,5632.425,9937.961,14463.265,12296.205,2473.1626,8345.436,22799.592,8067.698,8080.96,6784.63,9564.342,6234.146,4015.725,4310.752,2679.3652,20765.592,6141.948,1237.7292,2862.8586,41499.473,8929.966
